nuclide	particle	bin_energy_keV	bin_energy_MeV	dn_dE_per_decay_per_keV	dn_dE_per_decay_per_MeV	unc_dn_dE_per_decay_per_keV	nu_dn_dE_per_decay_per_keV	nu_unc_dn_dE_per_decay_per_keV	parent_energy_keV	daughter	source
I-131	beta-	510	0.51	0.000250286	0.250286	0.00000279818	0.00259745	0.0000222462	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	512	0.512	0.000241017	0.241017	0.00000273333	0.00260202	0.0000222887	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	514	0.514	0.000231888	0.231888	0.00000266926	0.00260649	0.0000223304	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	516	0.516	0.000222902	0.222902	0.00000260592	0.00261086	0.0000223712	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	518	0.518	0.00021406	0.21406	0.0000025433	0.0026151	0.0000224109	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	520	0.52	0.000205365	0.205365	0.00000248139	0.00261926	0.0000224498	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	522	0.522	0.000196819	0.196819	0.00000242017	0.0026233	0.0000224876	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	524	0.524	0.000188424	0.188424	0.00000235962	0.00262724	0.0000225247	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	526	0.526	0.000180183	0.180183	0.00000229972	0.00263108	0.0000225607	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	528	0.528	0.000172097	0.172097	0.00000224044	0.00263481	0.0000225958	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	530	0.53	0.000164168	0.164168	0.00000218177	0.00263844	0.00002263	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	532	0.532	0.000156401	0.156401	0.00000212369	0.00264197	0.0000226633	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	534	0.534	0.000148794	0.148794	0.00000206614	0.0026454	0.0000226957	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	536	0.536	0.000141354	0.141354	0.00000200912	0.00264873	0.0000227271	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	538	0.538	0.000134079	0.134079	0.00000195258	0.00265196	0.0000227576	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	540	0.54	0.000126973	0.126973	0.00000189651	0.00265509	0.0000227873	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	542	0.542	0.000120039	0.120039	0.00000184086	0.00265813	0.000022816	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	544	0.544	0.000113278	0.113278	0.0000017856	0.00266106	0.0000228439	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	546	0.546	0.000106694	0.106694	0.0000017307	0.00266391	0.0000228709	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	548	0.548	0.000100288	0.100288	0.00000167612	0.00266665	0.0000228969	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	550	0.55	9.40616e-05	0.0940616	0.00000162181	0.00266931	0.0000229222	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	552	0.552	8.80187e-05	0.0880187	0.00000156773	0.00267187	0.0000229465	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	554	0.554	8.21609e-05	0.0821609	0.00000151386	0.00267434	0.00002297	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	556	0.556	7.64906e-05	0.0764906	0.00000146013	0.00267671	0.0000229927	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	558	0.558	7.10101e-05	0.0710101	0.00000140651	0.00267901	0.0000230146	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	560	0.56	6.57219e-05	0.0657219	0.00000135296	0.0026812	0.0000230356	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	562	0.562	6.06283e-05	0.0606283	0.00000129942	0.00268332	0.0000230559	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	564	0.564	5.57316e-05	0.0557316	0.00000124584	0.00268533	0.0000230753	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	566	0.566	5.10342e-05	0.0510342	0.00000119218	0.00268727	0.000023094	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	568	0.568	4.65385e-05	0.0465385	0.00000113839	0.00268912	0.0000231121	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	570	0.57	4.2247e-05	0.042247	0.00000108442	0.00269088	0.0000231293	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	572	0.572	3.81619e-05	0.0381619	0.0000010302	0.00269255	0.0000231459	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	574	0.574	3.42857e-05	0.0342857	0.000000975705	0.00269413	0.0000231619	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	576	0.576	3.06208e-05	0.0306208	0.000000920867	0.00269563	0.0000231773	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	578	0.578	2.71698e-05	0.0271698	0.000000865635	0.00269702	0.000023192	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	580	0.58	2.39348e-05	0.0239348	0.000000809955	0.00269833	0.0000232063	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	582	0.582	2.09185e-05	0.0209185	0.000000753771	0.00269955	0.00002322	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	584	0.584	1.81233e-05	0.0181233	0.000000697031	0.00270066	0.0000232333	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	586	0.586	1.55516e-05	0.0155516	0.000000639675	0.00270168	0.0000232463	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	588	0.588	1.3206e-05	0.013206	0.000000581653	0.00270259	0.0000232588	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	590	0.59	1.10888e-05	0.0110888	0.000000522905	0.00270338	0.0000232709	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	592	0.592	9.20254e-06	0.00920254	0.00000046338	0.00270406	0.0000232827	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	594	0.594	7.54973e-06	0.00754973	0.000000403017	0.00270462	0.0000232941	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	596	0.596	6.13287e-06	0.00613287	0.000000341765	0.00270504	0.0000233048	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	598	0.598	4.95446e-06	0.00495446	0.000000279567	0.00270533	0.000023315	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	600	0.6	4.01702e-06	0.00401702	0.000000216368	0.00270549	0.0000233241	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	602	0.602	3.32306e-06	0.00332306	0.000000152114	0.0027055	0.0000233321	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	604	0.604	2.87512e-06	0.00287512	0.0000000867584	0.00270538	0.0000233389	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	606	0.606	2.67574e-06	0.00267574	0.0000000203296	0.00270511	0.0000233267	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	608	0.608	2.63637e-06	0.00263637	0.00000000236644	8.52531e-06	0.00000000640115	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	610	0.61	2.59988e-06	0.00259988	0.00000000233472	8.53739e-06	0.00000000641195	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	612	0.612	2.56346e-06	0.00256346	0.00000000230295	8.54935e-06	0.00000000642272	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	614	0.614	2.52709e-06	0.00252709	0.00000000227113	8.56115e-06	0.00000000643345	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	616	0.616	2.4908e-06	0.0024908	0.00000000223928	8.5728e-06	0.00000000644414	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	618	0.618	2.45458e-06	0.00245458	0.00000000220738	8.58425e-06	0.00000000645478	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	620	0.62	2.41843e-06	0.00241843	0.00000000217544	8.59549e-06	0.00000000646538	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	622	0.622	2.38238e-06	0.00238238	0.00000000214348	8.60642e-06	0.00000000647593	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	624	0.624	2.34641e-06	0.00234641	0.00000000211149	8.61679e-06	0.00000000648644	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	626	0.626	2.31055e-06	0.00231055	0.00000000207948	8.62607e-06	0.00000000649689	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	628	0.628	2.27479e-06	0.00227479	0.00000000204746	8.63877e-06	0.00000000650735	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	630	0.63	2.23914e-06	0.00223914	0.00000000201541	7.23252e-06	0.00000000650958	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	632	0.632	2.20353e-06	0.00220353	0.00000000198337	7.24405e-06	0.00000000651996	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	634	0.634	2.16791e-06	0.00216791	0.00000000195132	7.25553e-06	0.00000000653029	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	636	0.636	2.1323e-06	0.0021323	0.00000000191928	7.26696e-06	0.00000000654058	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	638	0.638	2.09669e-06	0.00209669	0.00000000188723	7.27835e-06	0.00000000655083	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	640	0.64	2.0611e-06	0.0020611	0.00000000185521	7.2897e-06	0.00000000656104	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	642	0.642	2.02552e-06	0.00202552	0.00000000182319	7.301e-06	0.00000000657121	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	644	0.644	1.98997e-06	0.00198997	0.00000000179121	7.31225e-06	0.00000000658134	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	646	0.646	1.95445e-06	0.00195445	0.00000000175924	7.32346e-06	0.00000000659143	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	648	0.648	1.91897e-06	0.00191897	0.00000000172732	7.33463e-06	0.00000000660148	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	650	0.65	1.88354e-06	0.00188354	0.00000000169544	7.34575e-06	0.00000000661149	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	652	0.652	1.84815e-06	0.00184815	0.0000000016636	7.35682e-06	0.00000000662146	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	654	0.654	1.81282e-06	0.00181282	0.00000000163181	7.36785e-06	0.00000000663138	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	656	0.656	1.77755e-06	0.00177755	0.00000000160007	7.37884e-06	0.00000000664127	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	658	0.658	1.74235e-06	0.00174235	0.0000000015684	7.38978e-06	0.00000000665112	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	660	0.66	1.70723e-06	0.00170723	0.0000000015368	7.40068e-06	0.00000000666093	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	662	0.662	1.67219e-06	0.00167219	0.00000000150527	7.41153e-06	0.0000000066707	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	664	0.664	1.63725e-06	0.00163725	0.00000000147383	7.42233e-06	0.00000000668042	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	666	0.666	1.6024e-06	0.0016024	0.00000000144248	7.4331e-06	0.00000000669011	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	668	0.668	1.56766e-06	0.00156766	0.00000000141122	7.44381e-06	0.00000000669975	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	670	0.67	1.53303e-06	0.00153303	0.00000000138006	7.45449e-06	0.00000000670936	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	672	0.672	1.49852e-06	0.00149852	0.00000000134901	7.46512e-06	0.00000000671893	0	Xe	IAEA LiveChart bin_beta Betashape
