nuclide	particle	bin_energy_keV	bin_energy_MeV	dn_dE_per_decay_per_keV	dn_dE_per_decay_per_MeV	unc_dn_dE_per_decay_per_keV	nu_dn_dE_per_decay_per_keV	nu_unc_dn_dE_per_decay_per_keV	parent_energy_keV	daughter	source
Tc-99m	beta-	379	0.379	4.87031e-09	4.87031e-06	0.0000000000000146498	3.51977e-08	0.000000000000105616	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	380	0.38	4.73709e-09	4.73709e-06	0.000000000000014251	3.5235e-08	0.000000000000105728	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	381	0.381	4.60495e-09	4.60495e-06	0.0000000000000138554	3.52725e-08	0.000000000000105841	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	382	0.382	4.47392e-09	4.47392e-06	0.0000000000000134631	3.53101e-08	0.000000000000105953	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	383	0.383	4.34404e-09	4.34404e-06	0.0000000000000130743	3.53479e-08	0.000000000000106067	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	384	0.384	4.21533e-09	4.21533e-06	0.0000000000000126891	3.53858e-08	0.000000000000106181	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	385	0.385	4.08783e-09	4.08783e-06	0.0000000000000123075	3.5424e-08	0.000000000000106295	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	386	0.386	3.96156e-09	3.96156e-06	0.0000000000000119296	3.54623e-08	0.00000000000010641	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	387	0.387	3.83656e-09	3.83656e-06	0.0000000000000115555	3.55009e-08	0.000000000000106526	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	388	0.388	3.71287e-09	3.71287e-06	0.0000000000000111854	3.55397e-08	0.000000000000106643	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	389	0.389	3.59051e-09	3.59051e-06	0.0000000000000108192	3.55787e-08	0.00000000000010676	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	390	0.39	3.46952e-09	3.46952e-06	0.0000000000000104572	3.5618e-08	0.000000000000106878	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	391	0.391	3.34993e-09	3.34993e-06	0.0000000000000100994	3.56575e-08	0.000000000000106996	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	392	0.392	3.23177e-09	3.23177e-06	0.00000000000000974596	3.56972e-08	0.000000000000107115	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	393	0.393	3.11509e-09	3.11509e-06	0.00000000000000939693	3.57373e-08	0.000000000000107236	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	394	0.394	2.9999e-09	2.9999e-06	0.00000000000000905239	3.57776e-08	0.000000000000107357	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	395	0.395	2.88626e-09	2.88626e-06	0.00000000000000871252	3.58183e-08	0.000000000000107479	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	396	0.396	2.77419e-09	2.77419e-06	0.00000000000000837737	3.58592e-08	0.000000000000107602	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	397	0.397	2.66373e-09	2.66373e-06	0.00000000000000804707	3.59004e-08	0.000000000000107725	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	398	0.398	2.55491e-09	2.55491e-06	0.00000000000000772171	3.5942e-08	0.00000000000010785	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	399	0.399	2.44777e-09	2.44777e-06	0.0000000000000074014	3.59839e-08	0.000000000000107976	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	400	0.4	2.34236e-09	2.34236e-06	0.0000000000000070863	3.60262e-08	0.000000000000108103	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	401	0.401	2.2387e-09	2.2387e-06	0.00000000000000677647	3.60687e-08	0.000000000000108231	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	402	0.402	2.13683e-09	2.13683e-06	0.00000000000000647202	3.61117e-08	0.00000000000010836	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	403	0.403	2.03679e-09	2.03679e-06	0.00000000000000617308	3.6155e-08	0.00000000000010849	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	404	0.404	1.93861e-09	1.93861e-06	0.00000000000000587974	3.61987e-08	0.000000000000108621	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	405	0.405	1.84235e-09	1.84235e-06	0.00000000000000559218	3.62427e-08	0.000000000000108753	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	406	0.406	1.74803e-09	1.74803e-06	0.00000000000000531046	3.62872e-08	0.000000000000108887	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	407	0.407	1.65569e-09	1.65569e-06	0.00000000000000503469	3.6332e-08	0.000000000000109021	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	408	0.408	1.56538e-09	1.56538e-06	0.00000000000000476503	3.63772e-08	0.000000000000109157	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	409	0.409	1.47713e-09	1.47713e-06	0.00000000000000450157	3.64228e-08	0.000000000000109294	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	410	0.41	1.39099e-09	1.39099e-06	0.00000000000000424446	3.64688e-08	0.000000000000109432	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	411	0.411	1.30699e-09	1.30699e-06	0.00000000000000399379	3.65151e-08	0.000000000000109571	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	412	0.412	1.22517e-09	1.22517e-06	0.00000000000000374968	3.65618e-08	0.000000000000109711	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	413	0.413	1.14558e-09	1.14558e-06	0.00000000000000351227	3.66089e-08	0.000000000000109853	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	414	0.414	1.06827e-09	1.06827e-06	0.00000000000000328173	3.66563e-08	0.000000000000109995	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	415	0.415	9.93258e-10	9.93258e-07	0.00000000000000305809	3.6704e-08	0.000000000000110138	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	416	0.416	9.20604e-10	9.20604e-07	0.00000000000000284155	3.6752e-08	0.000000000000110282	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	417	0.417	8.50346e-10	8.50346e-07	0.00000000000000263221	3.68002e-08	0.000000000000110427	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	418	0.418	7.82527e-10	7.82527e-07	0.0000000000000024302	3.68487e-08	0.000000000000110573	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	419	0.419	7.17192e-10	7.17192e-07	0.00000000000000223566	3.68973e-08	0.000000000000110718	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	420	0.42	6.54385e-10	6.54385e-07	0.00000000000000204871	3.6946e-08	0.000000000000110865	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	421	0.421	5.94148e-10	5.94148e-07	0.00000000000000186949	3.69947e-08	0.000000000000111011	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	422	0.422	5.36529e-10	5.36529e-07	0.00000000000000169812	3.70433e-08	0.000000000000111156	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	423	0.423	4.81571e-10	4.81571e-07	0.00000000000000153473	3.70918e-08	0.000000000000111302	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	424	0.424	4.2932e-10	4.2932e-07	0.00000000000000137945	3.714e-08	0.000000000000111446	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	425	0.425	3.79823e-10	3.79823e-07	0.00000000000000123242	3.71877e-08	0.000000000000111589	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	426	0.426	3.33125e-10	3.33125e-07	0.00000000000000109375	3.72348e-08	0.000000000000111731	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	427	0.427	2.89273e-10	2.89273e-07	9.63557e-16	3.72811e-08	0.000000000000111869	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	428	0.428	2.48315e-10	2.48315e-07	8.41963e-16	3.73262e-08	0.000000000000112004	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	429	0.429	2.10297e-10	2.10297e-07	7.2906e-16	3.73699e-08	0.000000000000112135	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	430	0.43	1.75268e-10	1.75268e-07	6.24934e-16	3.74118e-08	0.00000000000011226	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	431	0.431	1.43275e-10	1.43275e-07	5.29634e-16	3.74512e-08	0.000000000000112378	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	432	0.432	1.14368e-10	1.14368e-07	4.43174e-16	3.74873e-08	0.000000000000112485	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	433	0.433	8.85942e-11	8.85942e-08	3.65491e-16	3.7519e-08	0.000000000000112579	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	434	0.434	6.60036e-11	6.60036e-08	2.96427e-16	3.75439e-08	0.000000000000112651	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	435	0.435	4.66453e-11	4.66453e-08	2.35664e-16	3.75578e-08	0.00000000000011269	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	436	0.436	3.05688e-11	3.05688e-08	1.8265e-16	3.75517e-08	0.000000000000112665	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	437	0.437	1.78238e-11	1.78238e-08	1.36516e-16	3.7504e-08	0.000000000000112514	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	438	0.438	8.45992e-12	8.45992e-09	9.59799e-17	3.73576e-08	0.000000000000112092	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	439	0.439	2.52628e-12	2.52628e-09	5.93115e-17	3.69577e-08	0.000000000000110955	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	440	0.44	7.02491e-14	7.02491e-11	2.44083e-17	3.68883e-08	0.000000000000110685	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	440.2	0.4402	0	0	0	3.69141e-08	0.000000000000110742	142.6836	Ru	IAEA LiveChart bin_beta Betashape
