nuclide	particle	bin_energy_keV	bin_energy_MeV	dn_dE_per_decay_per_keV	dn_dE_per_decay_per_MeV	unc_dn_dE_per_decay_per_keV	nu_dn_dE_per_decay_per_keV	nu_unc_dn_dE_per_decay_per_keV	parent_energy_keV	daughter	source
F-18	beta+	382	0.382	0.0017122	1.7122	0.00000169439	0.00254102	0.00000360499	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	384	0.384	0.00169492	1.69492	0.00000174221	0.00254729	0.00000357688	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	386	0.386	0.00167756	1.67756	0.00000178965	0.00255332	0.00000354769	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	388	0.388	0.00166012	1.66012	0.00000183671	0.00255909	0.00000351739	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	390	0.39	0.00164262	1.64262	0.00000188338	0.00256462	0.00000348598	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	392	0.392	0.00162504	1.62504	0.00000192963	0.00256989	0.00000345345	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	394	0.394	0.0016074	1.6074	0.00000197547	0.0025749	0.00000341979	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	396	0.396	0.00158969	1.58969	0.00000202086	0.00257965	0.00000338498	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	398	0.398	0.00157192	1.57192	0.00000206581	0.00258415	0.00000334901	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	400	0.4	0.00155409	1.55409	0.0000021103	0.00258838	0.00000331188	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	402	0.402	0.00153621	1.53621	0.0000021543	0.00259234	0.00000327356	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	404	0.404	0.00151828	1.51828	0.00000219782	0.00259604	0.00000323406	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	406	0.406	0.0015003	1.5003	0.00000224084	0.00259946	0.00000319336	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	408	0.408	0.00148227	1.48227	0.00000228333	0.00260262	0.00000315144	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	410	0.41	0.0014642	1.4642	0.0000023253	0.0026055	0.0000031083	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	412	0.412	0.00144609	1.44609	0.00000236672	0.0026081	0.00000306392	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	414	0.414	0.00142794	1.42794	0.00000240758	0.00261042	0.00000301829	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	416	0.416	0.00140976	1.40976	0.00000244787	0.00261246	0.00000297139	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	418	0.418	0.00139155	1.39155	0.00000248758	0.00261421	0.00000292321	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	420	0.42	0.00137331	1.37331	0.00000252668	0.00261568	0.00000287375	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	422	0.422	0.00135505	1.35505	0.00000256517	0.00261686	0.00000282298	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	424	0.424	0.00133676	1.33676	0.00000260303	0.00261775	0.00000277089	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	426	0.426	0.00131846	1.31846	0.00000264024	0.00261834	0.00000271746	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	428	0.428	0.00130014	1.30014	0.0000026768	0.00261864	0.00000266269	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	430	0.43	0.00128181	1.28181	0.00000271269	0.00261864	0.00000260656	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	432	0.432	0.00126347	1.26347	0.00000274789	0.00261833	0.00000254904	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	434	0.434	0.00124513	1.24513	0.00000278239	0.00261773	0.00000249013	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	436	0.436	0.00122678	1.22678	0.00000281618	0.00261681	0.00000242981	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	438	0.438	0.00120844	1.20844	0.00000284924	0.00261559	0.00000236806	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	440	0.44	0.0011901	1.1901	0.00000288155	0.00261406	0.00000230487	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	442	0.442	0.00117177	1.17177	0.0000029131	0.00261221	0.00000224021	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	444	0.444	0.00115344	1.15344	0.00000294388	0.00261004	0.00000217407	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	446	0.446	0.00113514	1.13514	0.00000297388	0.00260756	0.00000210642	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	448	0.448	0.00111685	1.11685	0.00000300307	0.00260475	0.00000203726	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	450	0.45	0.00109858	1.09858	0.00000303144	0.00260162	0.00000196656	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	452	0.452	0.00108033	1.08033	0.00000305898	0.00259816	0.0000018943	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	454	0.454	0.00106211	1.06211	0.00000308567	0.00259437	0.00000182046	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	456	0.456	0.00104392	1.04392	0.0000031115	0.00259024	0.00000174501	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	458	0.458	0.00102577	1.02577	0.00000313645	0.00258578	0.00000166793	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	460	0.46	0.00100765	1.00765	0.00000316051	0.00258099	0.00000158921	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	462	0.462	0.000989578	0.989578	0.00000318365	0.00257585	0.00000150881	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	464	0.464	0.000971547	0.971547	0.00000320588	0.00257036	0.00000142671	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	466	0.466	0.000953564	0.953564	0.00000322716	0.00256453	0.00000134288	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	468	0.468	0.000935632	0.935632	0.00000324749	0.00255834	0.0000012573	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	470	0.47	0.000917755	0.917755	0.00000326686	0.0025518	0.00000116994	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	472	0.472	0.000899936	0.899936	0.00000328523	0.00254491	0.00000108078	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	474	0.474	0.000882179	0.882179	0.0000033026	0.00253765	0.000000989766	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	476	0.476	0.000864487	0.864487	0.00000331896	0.00253003	0.000000896884	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	478	0.478	0.000846863	0.846863	0.00000333428	0.00252204	0.000000802099	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	480	0.48	0.000829312	0.829312	0.00000334856	0.00251368	0.000000705375	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	482	0.482	0.000811837	0.811837	0.00000336177	0.00250494	0.000000606678	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	484	0.484	0.000794442	0.794442	0.0000033739	0.00249583	0.000000505969	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	486	0.486	0.000777129	0.777129	0.00000338493	0.00248634	0.000000403212	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	488	0.488	0.000759903	0.759903	0.00000339485	0.00247646	0.000000298366	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	490	0.49	0.000742767	0.742767	0.00000340365	0.00246619	0.000000191388	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	492	0.492	0.000725725	0.725725	0.00000341129	0.00245552	0.000000082235	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	494	0.494	0.000708781	0.708781	0.00000341778	0.00244446	0.000000114914	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	496	0.496	0.000691937	0.691937	0.00000342309	0.002433	0.00000022716	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	498	0.498	0.000675199	0.675199	0.00000342721	0.00242113	0.000000341684	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	500	0.5	0.000658569	0.658569	0.00000343011	0.00240885	0.000000458538	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	502	0.502	0.000642052	0.642052	0.00000343179	0.00239615	0.000000577777	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	504	0.504	0.00062565	0.62565	0.00000343223	0.00238303	0.000000699457	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	506	0.506	0.000609369	0.609369	0.00000343141	0.00236949	0.000000823637	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	508	0.508	0.000593211	0.593211	0.00000342931	0.00235552	0.00000095038	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	510	0.51	0.00057718	0.57718	0.00000342592	0.00234111	0.00000107975	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	512	0.512	0.00056128	0.56128	0.00000342121	0.00232626	0.00000121182	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	514	0.514	0.000545515	0.545515	0.00000341519	0.00231097	0.00000134667	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	516	0.516	0.000529889	0.529889	0.00000340781	0.00229522	0.00000148436	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	518	0.518	0.000514406	0.514406	0.00000339908	0.00227901	0.00000162498	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	520	0.52	0.000499069	0.499069	0.00000338897	0.00226234	0.00000176862	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	522	0.522	0.000483882	0.483882	0.00000337747	0.0022452	0.00000191537	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	524	0.524	0.00046885	0.46885	0.00000336455	0.00222758	0.00000206532	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	526	0.526	0.000453975	0.453975	0.00000335021	0.00220948	0.00000221858	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	528	0.528	0.000439263	0.439263	0.00000333442	0.00219088	0.00000237525	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	530	0.53	0.000424716	0.424716	0.00000331716	0.00217179	0.00000253545	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	532	0.532	0.00041034	0.41034	0.00000329843	0.00215218	0.0000026993	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	534	0.534	0.000396137	0.396137	0.00000327819	0.00213206	0.00000286694	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	536	0.536	0.000382112	0.382112	0.00000325666	0.00211141	0.00000303849	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	538	0.538	0.000368269	0.368269	0.00000323383	0.00209024	0.00000321412	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	540	0.54	0.000354612	0.354612	0.00000320946	0.00206851	0.00000339397	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	542	0.542	0.000341145	0.341145	0.00000318353	0.00204624	0.00000357822	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	544	0.544	0.000327872	0.327872	0.00000315602	0.00202339	0.00000376705	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	546	0.546	0.000314796	0.314796	0.00000312692	0.00199998	0.00000396065	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	548	0.548	0.000301923	0.301923	0.00000309621	0.00197597	0.00000415923	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	550	0.55	0.000289256	0.289256	0.00000306387	0.00195137	0.00000436302	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	552	0.552	0.000276799	0.276799	0.00000302988	0.00192616	0.00000457225	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	554	0.554	0.000264557	0.264557	0.00000299423	0.00190031	0.00000478719	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	556	0.556	0.000252533	0.252533	0.00000295689	0.00187383	0.00000500813	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	558	0.558	0.000240731	0.240731	0.00000291785	0.00184669	0.00000523535	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	560	0.56	0.000229157	0.229157	0.00000287709	0.00181888	0.0000054692	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	562	0.562	0.000217814	0.217814	0.00000283459	0.00179038	0.00000571004	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	564	0.564	0.000206706	0.206706	0.00000279034	0.00176117	0.00000595833	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	566	0.566	0.000195837	0.195837	0.00000274431	0.00173123	0.00000621873	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	568	0.568	0.000185213	0.185213	0.00000269648	0.00170054	0.0000064876	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	570	0.57	0.000174836	0.174836	0.00000264685	0.00166908	0.00000676548	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	572	0.572	0.000164711	0.164711	0.00000259538	0.00163683	0.00000705294	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	574	0.574	0.000154843	0.154843	0.00000254207	0.00160374	0.00000735064	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	576	0.576	0.000145236	0.145236	0.00000248689	0.00156981	0.00000765927	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	578	0.578	0.000135894	0.135894	0.00000242982	0.001535	0.00000797963	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	580	0.58	0.000126822	0.126822	0.00000237085	0.00149927	0.00000831258	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	582	0.582	0.000118023	0.118023	0.00000230995	0.00146259	0.00000865911	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	584	0.584	0.000109503	0.109503	0.00000224711	0.00142492	0.0000090203	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	586	0.586	0.000101265	0.101265	0.00000218231	0.00138622	0.00000939738	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	588	0.588	9.33138e-05	0.0933138	0.00000211553	0.00134645	0.00000979174	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	590	0.59	8.56544e-05	0.0856544	0.00000204674	0.00130554	0.0000102049	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	592	0.592	7.82907e-05	0.0782907	0.00000197594	0.00126345	0.0000106387	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	594	0.594	7.12273e-05	0.0712273	0.0000019031	0.00122011	0.0000110952	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	596	0.596	6.44687e-05	0.0644687	0.00000182821	0.00117546	0.0000115766	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	598	0.598	5.80193e-05	0.0580193	0.00000175123	0.00112942	0.0000120857	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	600	0.6	5.18837e-05	0.0518837	0.00000167216	0.00108191	0.0000126255	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	602	0.602	4.60662e-05	0.0460662	0.00000159097	0.00103282	0.0000131997	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	604	0.604	4.05716e-05	0.0405716	0.00000150765	0.000982058	0.0000138125	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	606	0.606	3.54042e-05	0.0354042	0.00000142217	0.000929497	0.0000144689	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	608	0.608	3.05687e-05	0.0305687	0.00000133452	0.000875	0.0000151746	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	610	0.61	2.60697e-05	0.0260697	0.00000124468	0.000818409	0.0000159366	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	612	0.612	2.19117e-05	0.0219117	0.00000115262	0.000759544	0.0000167629	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	614	0.614	1.80993e-05	0.0180993	0.00000105832	0.000698198	0.0000176629	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	616	0.616	1.46372e-05	0.0146372	0.000000961774	0.000634131	0.0000186473	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	618	0.618	1.15301e-05	0.0115301	0.000000862952	0.00056707	0.0000197275	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	620	0.62	8.78248e-06	0.00878248	0.000000761836	0.000496706	0.0000209131	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	622	0.622	6.39916e-06	0.00639916	0.000000658406	0.000422707	0.0000222063	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	624	0.624	4.38478e-06	0.00438478	0.000000552642	0.000344758	0.0000235828	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	626	0.626	2.74405e-06	0.00274405	0.000000444523	0.000262703	0.0000249325	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	628	0.628	1.4817e-06	0.0014817	0.00000033403	0.000177005	0.0000258441	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	630	0.63	6.02463e-07	0.000602463	0.000000221142	9.04982e-05	0.0000254163	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	632	0.632	1.11105e-07	0.000111105	0.000000105838	1.6799e-05	0.0000186531	0	O	IAEA LiveChart bin_beta Betashape
F-18	beta+	633.5	0.6335	0	0	0	0	0.0000000000178204	0	O	IAEA LiveChart bin_beta Betashape
